x1,id_orig,country,comm_name,sci_name,id_level,species_cat,species_cat_name,region_fao,dbase,catch_share,policy,scenario,year,catch,biomass,profits,bv_bmsy,fv_fmsy,msy,price,g,k,c,phi,region_fao_chr,n_regions,region_fao_split,iso3
2420,9880-FAO-27-23,Norway,Atlantic salmon,Salmo salar,Species,23,"Salmons, trouts, smelts",27,FAO,0,Historic,Historic,2012,262,13920.193,-146825.929,0.398,1.434,459.363,2730.767,0.013,87494.494,150868637.1,0.188,27,1,27,NOR
2421,9883-FAO-27-33,Norway,Ballan wrasse,Labrus bergylta,Species,33,Miscellaneous coastal fishes,27,FAO,0,Historic,Historic,2012,118,1207.94,121276.539,1.271,2.387,38.894,1833.536,0.041,2375.973,1955711.778,0.188,27,1,27,NOR
2422,9895-FAO-27-38,Norway,Blue skate,Raja batis,Species,38,"Sharks, rays, chimaeras",27,FAO,0,Historic,Historic,2012,18,458.015,6116.941,1.123,0.979,16.369,548.726,0.04,1019.603,252634.524,0.188,27,1,27,NOR
2423,9904-FAO-27-31,Norway,Common dab,Limanda limanda,Species,31,"Flounders, halibuts, soles",27,FAO,0,Historic,Historic,2012,54,332.151,12973.474,0.657,3.91,21.035,744.066,0.042,1264.693,288596.336,0.188,27,1,27,NOR
2424,9905-FAO-27-56,Norway,Common edible cockle,Cerastoderma edule,Species,56,"Clams, cockles, arkshells",27,FAO,0,Historic,Historic,2012,1,217.836,787.562,1.188,0.113,7.439,970.43,0.041,458.561,200312.159,0.188,27,1,27,NOR
2425,9914-FAO-27-42,Norway,Edible crab,Cancer pagurus,Species,42,"Crabs, sea-spiders",27,FAO,0,Historic,Historic,2012,4981,112798.591,6291259.891,1.363,1.041,3512.112,1856.335,0.042,206973.793,170632617.1,0.188,27,1,27,NOR
2426,9918-FAO-27-31,Norway,European flounder,Platichthys flesus,Species,31,"Flounders, halibuts, soles",27,FAO,0,Historic,Historic,2012,1,59.13,1488.38,0.589,0.412,4.125,2418.449,0.041,251.18,187008.671,0.188,27,1,27,NOR
2427,9919-FAO-27-57,Norway,European flying squid,Todarodes sagittatus,Species,57,"Squids, cuttlefishes, octopuses",27,FAO,0,Historic,Historic,2012,1,127481.593,1347.137,1.219,0,4234.625,1384.735,0.04,261419.928,163022988.7,0.188,27,1,27,NOR
2428,9921-FAO-27-43,Norway,European lobster,Homarus gammarus,Species,43,"Lobsters, spiny-rock lobsters",27,FAO,0,Historic,Historic,2012,62,1339.32,-110619.88,0.26,1.505,158.587,8798.31,0.031,12887.782,35630370,0.188,27,1,27,NOR
2429,9940-FAO-27-33,Norway,Goldsinny-wrasse,Ctenolabrus rupestris,Species,33,Miscellaneous coastal fishes,27,FAO,0,Historic,Historic,2012,181,5651.283,267356.532,1.703,0.417,254.618,1833.536,0.077,8296.314,5655350.92,0.188,27,1,27,NOR
2430,9941-FAO-27-55,Norway,Great Atlantic scallop,Pecten maximus,Species,55,"Scallops, pectens",27,FAO,0,Historic,Historic,2012,676,4633.59,652820.219,0.705,3.537,270.883,1719.547,0.041,16420.917,6222805.908,0.188,27,1,27,NOR
2431,9942-FAO-27-34,Norway,Greater argentine,Argentina silus,Species,34,Miscellaneous demersal fishes,27,FAO,1,Historic,Historic,2012,32,999.017,36471.866,0.834,0.751,51.113,1793.27,0.043,2994.37,1832995.339,0.188,27,1,27,NOR
2432,9948-FAO-27-34,Norway,Grey gurnard,Eutrigla gurnardus,Species,34,Miscellaneous demersal fishes,27,FAO,0,Historic,Historic,2012,2,37.516,1440.408,1.464,1.156,1.183,1039.267,0.046,64.085,28843.584,0.188,27,1,27,NOR
2433,9957-FAO-27-31,Norway,Lemon sole,Microstomus kitt,Species,31,"Flounders, halibuts, soles",27,FAO,0,Historic,Historic,2012,76,1952.205,183331.228,1.581,0.618,77.754,2877.792,0.063,3087.935,2406550.06,0.188,27,1,27,NOR
2434,9960-FAO-27-34,Norway,Lumpfish(=Lumpsucker),Cyclopterus lumpus,Species,34,Miscellaneous demersal fishes,27,FAO,0,Historic,Historic,2012,1040,123753.854,3993073.854,0.996,0.515,2025.943,5944.985,0.016,310687.511,1092873251,0.188,27,1,27,NOR
2435,9971-FAO-27-45,Norway,Northern prawn,Pandalus borealis,Species,45,"Shrimps, prawns",27,FAO,0,Historic,Historic,2012,18733,264437.034,3181074.265,0.438,1.797,23819.106,1869.238,0.039,1510514.761,994350125.5,0.188,27,1,27,NOR
2436,9973-FAO-27-34,Norway,Northern wolffish,Anarhichas denticulatus,Species,34,Miscellaneous demersal fishes,27,FAO,0,Historic,Historic,2012,2264,17571.72,1615435.471,1.138,3.113,639.087,1523.126,0.041,38603.119,26306510.27,0.188,27,1,27,NOR
2437,9974-FAO-27-43,Norway,Norway lobster,Nephrops norvegicus,Species,43,"Lobsters, spiny-rock lobsters",27,FAO,0,Historic,Historic,2012,243,1949.04,609204.383,0.651,3.063,121.796,6171.724,0.041,7480.883,13339045.59,0.188,27,1,27,NOR
2438,9987-FAO-27-38,Norway,Picked dogfish,Squalus acanthias,Species,38,"Sharks, rays, chimaeras",27,FAO,0,Historic,Historic,2012,285,115924.881,33801.501,0.311,0.193,4766.244,766.905,0.013,933385.637,455779082.5,0.188,27,1,27,NOR
2439,9990-FAO-27-38,Norway,Porbeagle,Lamna nasus,Species,38,"Sharks, rays, chimaeras",27,FAO,0,Historic,Historic,2012,17,6926.893,-1266.002,0.523,2.437,13.342,989.78,0.001,33128.08,44731065.48,0.188,27,1,27,NOR
2440,Lumped-Cobia-FaoRegion51,Multinational,Cobia,Rachycentron canadum,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,6641,27537.522,4806655.293,0.986,2.164,3112.424,993.596,0.111,69836.244,11383908.48,0.188,51,1,51,NA
2441,Lumped-Indian mackerel-FaoRegion51,Multinational,Indian mackerel,Rastrelliger kanagurta,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,106576,560308.46,35912892.3,0.652,1.758,92948.765,548.539,0.108,2148093.715,195033755.8,0.188,51,1,51,NA
2442,Lumped-Black pomfret-FaoRegion51,Multinational,Black pomfret,Parastromateus niger,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,8272,39227.711,10265073.38,0.996,1.829,4539.195,1666.625,0.115,98422.651,26636312.71,0.188,51,1,51,NA
2443,Lumped-Common dolphinfish-FaoRegion51,Multinational,Common dolphinfish,Coryphaena hippurus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,4287,8497.034,577535.917,0.375,4.774,2393.845,1413.548,0.106,56626.571,13341802.14,0.188,51,1,51,NA
2444,Lumped-False trevally-FaoRegion51,Multinational,False trevally,Lactarius lactarius,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,7375,39680.99,5118015.917,0.821,1.67,5375.214,993.596,0.111,120784.13,19697449.22,0.188,51,1,51,NA
2445,Lumped-Torpedo scad-FaoRegion51,Multinational,Torpedo scad,Megalaspis cordyla,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,3359,16483.506,1879382.543,0.588,1.884,3034.308,993.596,0.108,70118.481,11531351.5,0.188,51,1,51,NA
2446,Lumped-Flat needlefish-FaoRegion51,Multinational,Flat needlefish,Ablennes hians,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,9,54.383,1697.339,0.399,4.072,5.533,993.596,0.041,340.406,75097.227,0.188,51,1,51,NA
2447,Lumped-Giant trevally-FaoRegion51,Multinational,Giant trevally,Caranx ignobilis,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,14146,163314.478,11255244.27,1.337,2.126,4978.76,993.596,0.041,305498.276,67342759.28,0.188,51,1,51,NA
2448,Lumped-Golden trevally-FaoRegion51,Multinational,Golden trevally,Gnathanodon speciosus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,1195,4115.292,443501.73,0.455,2.661,988.018,993.596,0.109,22631.949,3712144.889,0.188,51,1,51,NA
2449,Lumped-Malabar trevally-FaoRegion51,Multinational,Malabar trevally,Carangoides malabaricus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,390,2585.294,235863.683,0.8,3.649,133.591,993.596,0.041,8078.152,1772918.306,0.188,51,1,51,NA
2450,Lumped-Bigeye trevally-FaoRegion51,Multinational,Bigeye trevally,Caranx sexfasciatus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,150,1268.169,108453.439,1.064,2.82,49.969,993.596,0.042,2978.943,651008.911,0.188,51,1,51,NA
2451,Lumped-Bluefin trevally-FaoRegion51,Multinational,Bluefin trevally,Caranx melampygus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,38,107.793,15511.446,0.681,8.333,6.698,993.596,0.042,395.825,86275.335,0.188,51,1,51,NA
2452,Lumped-Doublespotted queenfish-FaoRegion51,Multinational,Doublespotted queenfish,Scomberoides lysan,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,27,19.239,-11644.849,0.421,32.502,1.974,993.596,0.043,114.313,24763.874,0.188,51,1,51,NA
2453,Lumped-Great barracuda-FaoRegion51,Multinational,Great barracuda,Sphyraena barracuda,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,1120,9502.659,534215.736,0.784,8.782,162.725,993.596,0.013,30313.247,9323997.71,0.188,51,1,51,NA
2454,Lumped-Hound needlefish-FaoRegion51,Multinational,Hound needlefish,Tylosurus crocodilus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,130,635.844,24425.583,0.424,4.984,61.523,993.596,0.041,3749.366,824802.059,0.188,51,1,51,NA
2455,Lumped-Indian scad-FaoRegion51,Multinational,Indian scad,Decapterus russelli,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,1250,16375.056,1076035.592,1.445,0.728,1187.824,993.596,0.105,28332.217,4703866.336,0.188,51,1,51,NA
2456,Lumped-Needlescaled queenfish-FaoRegion51,Multinational,Needlescaled queenfish,Scomberoides tol,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,270,879.557,90077.098,0.58,7.297,63.758,993.596,0.042,3789.163,827299.025,0.188,51,1,51,NA
2457,Lumped-Obtuse barracuda-FaoRegion51,Multinational,Obtuse barracuda,Sphyraena obtusata,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,150,996.232,96313.672,0.885,3.654,46.355,993.596,0.041,2812.82,617976.218,0.188,51,1,51,NA
2458,Lumped-Orangespotted trevally-FaoRegion51,Multinational,Orangespotted trevally,Carangoides bajad,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,2140,22964.462,965689.05,0.503,2.353,1808.183,993.596,0.04,114161.72,25381649.1,0.188,51,1,51,NA
2459,Lumped-Pickhandle barracuda-FaoRegion51,Multinational,Pickhandle barracuda,Sphyraena jello,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,68,160.142,-3259.775,0.405,10.074,16.664,993.596,0.042,988.374,215664.557,0.188,51,1,51,NA
2460,Lumped-Shrimp scad-FaoRegion51,Multinational,Shrimp scad,Alepes djedaba,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,200,1292.302,120928.701,0.805,3.73,66.597,993.596,0.041,4012.794,879751.926,0.188,51,1,51,NA
2461,Lumped-Silver pomfret-FaoRegion51,Multinational,Silver pomfret,Pampus argenteus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,2728,9719.432,2502828.871,0.629,2.602,1665.902,1666.625,0.108,38609.916,10660016.36,0.188,51,1,51,NA
2462,Lumped-Snubnose pompano-FaoRegion51,Multinational,Snubnose pompano,Trachinotus blochii,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,60,282.091,26066.688,0.613,5.047,19.385,993.596,0.042,1150.015,250951.882,0.188,51,1,51,NA
2463,Lumped-Talang queenfish-FaoRegion51,Multinational,Talang queenfish,Scomberoides commersonnianus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,15337,141503.896,11327273.43,1.111,2.673,5165.158,993.596,0.041,318413.579,70287784.16,0.188,51,1,51,NA
2464,Lumped-Yellowspotted trevally-FaoRegion51,Multinational,Yellowspotted trevally,Carangoides fulvoguttatus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,190,887.934,90848.772,0.667,5.089,55.984,993.596,0.042,3328.677,726859.317,0.188,51,1,51,NA
2465,Lumped-Yellowtail scad-FaoRegion51,Multinational,Yellowtail scad,Atule mate,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,1350,9871.944,923522.852,0.972,3.264,425.446,993.596,0.042,25388.482,5549966.774,0.188,51,1,51,NA
2466,Lumped-Chub mackerel-FaoRegion51,Multinational,Chub mackerel,Scomber japonicus,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,840,3830.493,-381681.797,0.266,5.986,527.919,1239.826,0.037,36027.063,10230914.95,0.188,51,1,51,NA
2467,Lumped-Indian pompano-FaoRegion51,Multinational,Indian pompano,Trachinotus mookalee,Species,37,Miscellaneous pelagic fishes,51,FAO,0,Historic,Historic,2012,799,3081.005,551823.935,1.217,6.423,102.241,993.596,0.04,6330.644,1399298.6,0.188,51,1,51,NA
2468,Lumped-African moonfish-FaoRegion34,Multinational,African moonfish,Selene dorsalis,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,2504,11784.86,412221.458,0.327,2.307,3317.935,993.596,0.092,90079.688,15547853.54,0.188,34,1,34,NA
2469,Lumped-Atlantic bumper-FaoRegion34,Multinational,Atlantic bumper,Chloroscombrus chrysurus,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,17788,88447.567,13311513.71,1.011,1.714,10261.821,993.596,0.117,218667.549,35096853.04,0.188,34,1,34,NA
2470,Lumped-Common dolphinfish-FaoRegion34,Multinational,Common dolphinfish,Coryphaena hippurus,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,466,1521.867,416001.814,0.786,2.818,210.315,1413.548,0.109,4838.49,1130521.788,0.188,34,1,34,NA
2471,Lumped-Bluefish-FaoRegion34,Multinational,Bluefish,Pomatomus saltatrix,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,5856,40809.341,427812.722,0.355,4.31,3824.66,993.596,0.033,287185.78,67258911.91,0.188,34,1,34,NA
2472,Lumped-Leerfish-FaoRegion34,Multinational,Leerfish,Lichia amia,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,773,7490.167,293213.64,0.461,2.674,626.573,993.596,0.039,40588.55,9093874.259,0.188,34,1,34,NA
2473,Lumped-Atlantic pomfret-FaoRegion34,Multinational,Atlantic pomfret,Brama brama,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,744,6401.601,-314645.2,0.325,8.782,260.649,1666.625,0.013,49241.046,25512502.5,0.188,34,1,34,NA
2474,Lumped-Blue butterfish-FaoRegion34,Multinational,Blue butterfish,Stromateus fiatola,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,7779,46244.565,8568587.51,0.96,4.158,1948.022,1666.625,0.04,120392.353,44611270.37,0.188,34,1,34,NA
2475,Lumped-False scad-FaoRegion34,Multinational,False scad,Caranx rhonchus,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,1423,14153.676,-1292745.44,0.15,2.734,3470.576,993.596,0.037,235921.348,53628151.92,0.188,34,1,34,NA
2476,Lumped-Crevalle jack-FaoRegion34,Multinational,Crevalle jack,Caranx hippos,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,6688,16843.099,1536284.289,0.409,3.703,4415.144,993.596,0.107,102939.553,16974202.73,0.188,34,1,34,NA
2477,Lumped-Rainbow runner-FaoRegion34,Multinational,Rainbow runner,Elagatis bipinnulata,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,53,272.853,37966.178,0.903,1.769,33.181,993.596,0.11,755.427,123680.123,0.188,34,1,34,NA
2478,Lumped-Alexandria pompano-FaoRegion34,Multinational,Alexandria pompano,Alectis alexandrinus,Species,37,Miscellaneous pelagic fishes,34,FAO,0,Historic,Historic,2012,287,2737.199,122281.905,0.495,2.59,223.979,993.596,0.04,13834.826,3055763.103,0.188,34,1,34,NA
2479,Lumped-Bluefish-FaoRegion37,Multinational,Bluefish,Pomatomus saltatrix,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,8746,59439.076,762797.367,0.347,3.769,6695.318,993.596,0.039,428758.122,95732757.84,0.188,37,1,37,NA
2480,Lumped-Chub mackerel-FaoRegion37,Multinational,Chub mackerel,Scomber japonicus,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,10352,60004.883,-5674465.765,0.23,4.441,10121.172,1239.826,0.039,651397.12,181759648.3,0.188,37,1,37,NA
2481,Lumped-Garfish-FaoRegion37,Multinational,Garfish,Belone belone,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,726,12255.292,180547.657,0.33,1.664,1322.223,993.596,0.036,92850.177,21312874.26,0.188,37,1,37,NA
2482,Lumped-Mediterranean horse mackerel-FaoRegion37,Multinational,Mediterranean horse mackerel,Trachurus mediterraneus,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,29366,169605.437,3924472.606,0.411,1.852,38573.581,353.132,0.093,1031628.82,62999437.01,0.188,37,1,37,NA
2483,Lumped-Big-scale sand smelt-FaoRegion37,Multinational,Big-scale sand smelt,Atherina boyeri,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,477,10886.153,182590.846,0.37,1.253,1030.085,993.596,0.035,73637.693,16993552.78,0.188,37,1,37,NA
2484,Lumped-Atlantic horse mackerel-FaoRegion37,Multinational,Atlantic horse mackerel,Trachurus trachurus,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,6466,92208.012,1226960.456,0.542,1.738,6867.342,353.132,0.04,425515.996,33434682.48,0.188,37,1,37,NA
2485,Lumped-Greater amberjack-FaoRegion37,Multinational,Greater amberjack,Seriola dumerili,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,913,7728.687,1826394.223,0.552,2.836,583.106,4219.292,0.042,35001.001,32548143.9,0.188,37,1,37,NA
2486,Lumped-Atlantic mackerel-FaoRegion37,Multinational,Atlantic mackerel,Scomber scombrus,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,6655,65901.465,1413070.854,0.429,2.645,5859.939,628.266,0.038,383681.144,54531023.41,0.188,37,1,37,NA
2487,Lumped-Atlantic pomfret-FaoRegion37,Multinational,Atlantic pomfret,Brama brama,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,74,233.314,-10649.665,0.503,23.415,6.278,1666.625,0.014,1158.688,596157.61,0.188,37,1,37,NA
2488,Lumped-Atlantic saury-FaoRegion37,Multinational,Atlantic saury,Scomberesox saurus,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,2072,982.88,150140.789,0.889,49.741,46.849,316.526,0.042,2763.665,191795.006,0.188,37,1,37,NA
2489,Lumped-Common dolphinfish-FaoRegion37,Multinational,Common dolphinfish,Coryphaena hippurus,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,2218,5315.438,765686.827,0.416,3.698,1442.09,1413.548,0.113,31949.311,7381067.261,0.188,37,1,37,NA
2490,Lumped-European barracuda-FaoRegion37,Multinational,European barracuda,Sphyraena sphyraena,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,273,1806.65,60919.094,0.564,11.135,43.448,993.596,0.014,8004.089,2453754.701,0.188,37,1,37,NA
2491,Lumped-Leerfish-FaoRegion37,Multinational,Leerfish,Lichia amia,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,488,9207.205,178296.996,0.372,1.401,937.22,993.596,0.038,61943.827,13962424.84,0.188,37,1,37,NA
2492,Lumped-Pilotfish-FaoRegion37,Multinational,Pilotfish,Naucrates ductor,Species,37,Miscellaneous pelagic fishes,37,FAO,0,Historic,Historic,2012,28,167.129,5447.569,0.397,3.897,18.092,993.596,0.043,1052.19,228238.911,0.188,37,1,37,NA
2493,Lumped-Bigeye scad-FaoRegion71,Multinational,Bigeye scad,Selar crumenophthalmus,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,137202,1379199.828,117057300.9,1.432,0.852,112407.523,993.596,0.117,2407605.535,387024263.6,0.188,71,1,71,NA
2494,Lumped-Chub mackerel-FaoRegion71,Multinational,Chub mackerel,Scomber japonicus,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,1393,6353.733,-869816.484,0.239,5.802,1003.279,1239.826,0.038,66376.072,18674783.65,0.188,71,1,71,NA
2495,Lumped-Cobia-FaoRegion71,Multinational,Cobia,Rachycentron canadum,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,3436,15353.241,2407261.134,0.904,2.131,1784.586,993.596,0.105,42480.817,7048640.405,0.188,71,1,71,NA
2496,Lumped-Common dolphinfish-FaoRegion71,Multinational,Common dolphinfish,Coryphaena hippurus,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,5111,12773.562,4185830.41,0.744,3.638,1889.272,1413.548,0.11,42940.239,9996601.351,0.188,71,1,71,NA
2497,Lumped-False trevally-FaoRegion71,Multinational,False trevally,Lactarius lactarius,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,21121,68156.725,15535544.03,1.117,2.829,6683.04,993.596,0.11,152545.789,24994470.15,0.188,71,1,71,NA
2498,Lumped-Indian mackerel-FaoRegion71,Multinational,Indian mackerel,Rastrelliger kanagurta,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,152688,1399880.205,71509648.64,1.449,0.993,106044.297,548.539,0.11,2414547.468,218249851,0.188,71,1,71,NA
2499,Lumped-Rainbow runner-FaoRegion71,Multinational,Rainbow runner,Elagatis bipinnulata,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,14368,78943.97,10166280.45,0.857,1.646,10191.359,993.596,0.111,230414.741,37645197.61,0.188,71,1,71,NA
2500,Lumped-Short mackerel-FaoRegion71,Multinational,Short mackerel,Rastrelliger brachysoma,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,215949,2416233.172,101440072.8,1.39,0.815,190514.001,548.539,0.11,4344755.058,392907660.6,0.188,71,1,71,NA
2501,Lumped-Torpedo scad-FaoRegion71,Multinational,Torpedo scad,Megalaspis cordyla,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,50243,336121.368,38077119.95,0.975,1.33,38731.772,993.596,0.112,861837.722,140135708.1,0.188,71,1,71,NA
2502,Lumped-Black pomfret-FaoRegion71,Multinational,Black pomfret,Parastromateus niger,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,44418,258692.126,53798920.85,0.907,1.673,29289.095,1666.625,0.103,713280.688,199880768.8,0.188,71,1,71,NA
2503,Lumped-Blackbanded trevally-FaoRegion71,Multinational,Blackbanded trevally,Seriolina nigrofasciata,Species,37,Miscellaneous pelagic fishes,71,FAO,0,Historic,Historic,2012,1747,12508.354,652384.999,0.494,3.457,1023.723,993.596,0.04,63355.284,14001637.91,0.188,71,1,71,NA
